4.600000e+02 2.233525e+00 6.397268e+00 
4.610000e+02 2.250825e+00 6.694696e+00 
4.620000e+02 2.271779e+00 6.992224e+00 
4.630000e+02 2.296374e+00 7.290342e+00 
4.640000e+02 2.324622e+00 7.589536e+00 
4.650000e+02 2.356556e+00 7.890284e+00 
4.660000e+02 2.392235e+00 8.193068e+00 
4.670000e+02 2.431742e+00 8.498368e+00 
4.680000e+02 2.475184e+00 8.806669e+00 
4.690000e+02 2.522693e+00 9.118464e+00 
4.700000e+02 2.574427e+00 9.434256e+00 
4.710000e+02 2.630574e+00 9.754560e+00 
4.720000e+02 2.691351e+00 1.007991e+01 
4.730000e+02 2.757005e+00 1.041085e+01 
4.740000e+02 2.827821e+00 1.074796e+01 
4.750000e+02 2.904121e+00 1.109183e+01 
4.760000e+02 2.986271e+00 1.144309e+01 
4.770000e+02 3.074682e+00 1.180240e+01 
4.780000e+02 3.169818e+00 1.217046e+01 
4.790000e+02 3.272202e+00 1.254800e+01 
4.800000e+02 3.382425e+00 1.293582e+01 
4.810000e+02 3.501152e+00 1.333474e+01 
4.820000e+02 3.629132e+00 1.374566e+01 
4.830000e+02 3.767215e+00 1.416955e+01 
4.840000e+02 3.916360e+00 1.460742e+01 
4.850000e+02 4.077655e+00 1.506038e+01 
4.860000e+02 4.252339e+00 1.552963e+01 
4.870000e+02 4.441821e+00 1.601645e+01 
4.880000e+02 4.647712e+00 1.652222e+01 
4.890000e+02 4.871857e+00 1.704845e+01 
4.900000e+02 5.116374e+00 1.759676e+01 
4.910000e+02 5.383706e+00 1.816889e+01 
4.920000e+02 5.676679e+00 1.876673e+01 
4.930000e+02 5.998572e+00 1.939232e+01 
4.940000e+02 6.353203e+00 2.004784e+01 
4.950000e+02 6.745039e+00 2.073563e+01 
4.960000e+02 7.179323e+00 2.145816e+01 
4.970000e+02 7.662233e+00 2.221802e+01 
4.980000e+02 8.201085e+00 2.301789e+01 
4.990000e+02 8.804572e+00 2.386050e+01 
5.000000e+02 9.483067e+00 2.474846e+01 
5.010000e+02 1.024900e+01 2.568418e+01 
5.020000e+02 1.111732e+01 2.666957e+01 
5.030000e+02 1.210606e+01 2.770568e+01 
5.040000e+02 1.323704e+01 2.879215e+01 
5.050000e+02 1.453667e+01 2.992632e+01 
5.060000e+02 1.603695e+01 3.110201e+01 
5.070000e+02 1.777648e+01 3.230756e+01 
5.080000e+02 1.980155e+01 3.352304e+01 
5.090000e+02 2.216684e+01 3.471616e+01 
5.100000e+02 2.493537e+01 3.583629e+01 
5.110000e+02 2.817656e+01 3.680626e+01 
5.120000e+02 3.196056e+01 3.751129e+01 
5.130000e+02 3.634576e+01 3.778579e+01 
5.140000e+02 4.135490e+01 3.740048e+01 
5.150000e+02 4.693490e+01 3.605724e+01 
5.160000e+02 5.289870e+01 3.340644e+01 
5.170000e+02 5.886055e+01 2.910952e+01 
5.180000e+02 6.420228e+01 2.296546e+01 
